,start,end,duration,round_epochs,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr,first_dropout,first_neuron,first_activation,kernel_initializer,second_neuron,second_activation,second_dropout,last_activation,optimizer,losses,batch_size,epochs
56,08/08/23-121306,08/08/23-121313,6.603216886520386,100,0.6456225514411926,0.7020484209060669,0.3844411373138428,0.6516395211219788,0.7186146974563599,0.33636361360549927,0.5,0.2,12,relu,uniform,36,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
57,08/08/23-121313,08/08/23-121319,6.204839468002319,100,0.6420471668243408,0.659217894077301,0.08472220599651337,0.6544779539108276,0.6233766078948975,0.08421050757169724,0.5,0.2,12,relu,uniform,36,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
58,08/08/23-121319,08/08/23-121326,7.035881757736206,100,0.5681430697441101,0.7094972133636475,0.49855634570121765,0.5800129771232605,0.709956705570221,0.4145832657814026,0.5,0.2,12,relu,uniform,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
59,08/08/23-121326,08/08/23-121333,6.604482173919678,100,0.5984712243080139,0.6834264397621155,0.44753360748291016,0.6049253940582275,0.7142857313156128,0.5147057771682739,0.5,0.2,12,relu,uniform,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
60,08/08/23-121333,08/08/23-121340,6.5980939865112305,100,2.9877870082855225,0.6405959129333496,0.2720634639263153,2.6487715244293213,0.6969696879386902,0.4374999701976776,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Adam,binary_crossentropy,200,20
61,08/08/23-121340,08/08/23-121346,6.193623065948486,100,2.7512307167053223,0.6722532510757446,0.34973788261413574,2.7545058727264404,0.6753246784210205,0.22680412232875824,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
62,08/08/23-121346,08/08/23-121353,6.977771520614624,100,1.465658187866211,0.6461824774742126,0.37930551171302795,0.5760276913642883,0.6709956526756287,0.25770303606987,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
63,08/08/23-121353,08/08/23-121400,6.701767206192017,100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
64,08/08/23-121400,08/08/23-121407,6.506531715393066,100,0.588779091835022,0.6964617967605591,0.42143166065216064,0.5916069149971008,0.7186146974563599,0.41927987337112427,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
65,08/08/23-121407,08/08/23-121414,7.20446252822876,100,0.5874622464179993,0.7039105892181396,0.49848002195358276,0.5877043008804321,0.7142857313156128,0.5416666269302368,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
66,08/08/23-121414,08/08/23-121421,6.950241565704346,100,0.5693643689155579,0.7094972133636475,0.4957943856716156,0.5798546075820923,0.7056276798248291,0.4051521420478821,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
67,08/08/23-121422,08/08/23-121428,6.6016621589660645,100,0.6200944781303406,0.6797020435333252,0.36399605870246887,0.6058399677276611,0.6753246784210205,0.41860461235046387,0.5,0.2,12,relu,uniform,36,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
68,08/08/23-121428,08/08/23-121435,6.621789216995239,100,3.9148685932159424,0.5828678011894226,0.30998483300209045,3.7728095054626465,0.6839826703071594,0.2809523344039917,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,200,20
69,08/08/23-121435,08/08/23-121441,6.23488450050354,100,3.608002185821533,0.5940409898757935,0.31439387798309326,2.7143192291259766,0.6580086350440979,0.46979859471321106,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Adam,binary_crossentropy,400,20
70,08/08/23-121442,08/08/23-121449,7.03142523765564,100,0.7621082067489624,0.6703910827636719,0.39941516518592834,0.6052524447441101,0.6580086350440979,0.25476184487342834,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
71,08/08/23-121449,08/08/23-121455,6.6664838790893555,100,2.7564046382904053,0.4972067177295685,0.4686558246612549,1.69947350025177,0.47186148166656494,0.4958677291870117,0.5,0.2,12,relu,uniform,36,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
72,08/08/23-121456,08/08/23-121502,6.657268524169922,100,0.5870660543441772,0.6927374005317688,0.31100308895111084,0.6113595962524414,0.649350643157959,0.20964908599853516,0.5,0.2,12,relu,uniform,36,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
73,08/08/23-121502,08/08/23-121509,6.176892518997192,100,0.5899595022201538,0.7020484209060669,0.40866997838020325,0.6024024486541748,0.6839826703071594,0.4251967966556549,0.5,0.2,12,relu,uniform,36,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
74,08/08/23-121509,08/08/23-121516,7.0422234535217285,100,0.5750805735588074,0.716946005821228,0.4936506748199463,0.5865718126296997,0.7142857313156128,0.45799174904823303,0.5,0.2,12,relu,uniform,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
75,08/08/23-121516,08/08/23-121523,6.611167669296265,100,0.5866596698760986,0.6871508359909058,0.38901394605636597,0.5995641946792603,0.7056276798248291,0.47692304849624634,0.5,0.2,12,relu,uniform,36,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
76,08/08/23-121523,08/08/23-121529,6.627499103546143,100,1.330999732017517,0.5828678011894226,0.4707355797290802,0.921490490436554,0.6580086350440979,0.4981202483177185,0.5,0.2,12,relu,uniform,36,elu,0.0,tanh,Adam,binary_crossentropy,200,20
77,08/08/23-121530,08/08/23-121536,6.217567443847656,100,2.6967713832855225,0.5623835921287537,0.4309040904045105,2.823845624923706,0.6103895902633667,0.4999999403953552,0.5,0.2,12,relu,uniform,36,elu,0.0,tanh,Adam,binary_crossentropy,400,20
78,08/08/23-121536,08/08/23-121543,7.11197566986084,100,4.300303936004639,0.659217894077301,0.1313243955373764,5.615177154541016,0.6320346593856812,0.0,0.5,0.2,12,relu,uniform,36,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
79,08/08/23-121543,08/08/23-121550,6.615935802459717,100,5.260668754577637,0.6554934978485107,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
80,08/08/23-121550,08/08/23-121557,6.549787998199463,100,0.6021062731742859,0.6890130639076233,0.35650619864463806,0.6044684648513794,0.6839826703071594,0.28333330154418945,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
81,08/08/23-121557,08/08/23-121603,6.1379780769348145,100,0.6290381550788879,0.6666666865348816,0.35830867290496826,0.6253613829612732,0.6580086350440979,0.31304341554641724,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
82,08/08/23-121603,08/08/23-121610,6.999347686767578,100,0.5569620728492737,0.7206704020500183,0.5088661909103394,0.5760129690170288,0.7056276798248291,0.41577601432800293,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
83,08/08/23-121610,08/08/23-121617,6.552185773849487,100,0.5775640606880188,0.7281191945075989,0.5108695030212402,0.5945630669593811,0.701298713684082,0.5174823999404907,0.5,0.2,12,relu,uniform,36,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
84,08/08/23-121617,08/08/23-121624,6.558647155761719,100,1.9694583415985107,0.5363128781318665,0.4566091001033783,1.4533076286315918,0.6017315983772278,0.49691352248191833,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,200,20
85,08/08/23-121624,08/08/23-121630,6.2193169593811035,100,3.185441255569458,0.42085662484169006,0.46797752380371094,1.8471717834472656,0.3722943663597107,0.5367411971092224,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Adam,binary_crossentropy,400,20
86,08/08/23-121630,08/08/23-121637,7.015963315963745,100,0.6876469850540161,0.6759776473045349,0.3307539224624634,0.7277530431747437,0.6450216174125671,0.24735446274280548,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
87,08/08/23-121637,08/08/23-121644,6.6588356494903564,100,3.018678903579712,0.5437616109848022,0.3672916889190674,2.7668380737304688,0.6450216174125671,0.2115384340286255,0.5,0.2,12,relu,uniform,36,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
88,08/08/23-121644,08/08/23-121651,6.561368465423584,100,0.6588292717933655,0.6666666865348816,0.10328004509210587,0.6759639978408813,0.6277056336402893,0.03703702986240387,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
89,08/08/23-121651,08/08/23-121657,6.266694784164429,100,0.6032285094261169,0.6666666865348816,0.2577996253967285,0.6241767406463623,0.649350643157959,0.19801975786685944,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
90,08/08/23-121657,08/08/23-121704,7.0519866943359375,100,0.5820071697235107,0.7001861929893494,0.4596184492111206,0.58885258436203,0.7272727489471436,0.4308571219444275,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
91,08/08/23-121705,08/08/23-121711,6.680337429046631,100,0.621525228023529,0.6722532510757446,0.36739397048950195,0.6190440654754639,0.6623376607894897,0.34999993443489075,0.5,0.2,12,relu,uniform,36,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
92,08/08/23-121711,08/08/23-121718,6.699363470077515,100,0.7299820780754089,0.6834264397621155,0.3427947461605072,0.6074002981185913,0.6709956526756287,0.2514285445213318,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Adam,binary_crossentropy,200,20
93,08/08/23-121718,08/08/23-121725,6.28170371055603,100,3.584597587585449,0.575419008731842,0.38243699073791504,3.161492347717285,0.6406926512718201,0.48447200655937195,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Adam,binary_crossentropy,400,20
94,08/08/23-121725,08/08/23-121732,7.1038877964019775,100,2.5086398124694824,0.5623835921287537,0.4668428897857666,3.2906296253204346,0.4761904776096344,0.3862380087375641,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
95,08/08/23-121732,08/08/23-121739,6.623891353607178,100,5.085000514984131,0.6405959129333496,0.08550293743610382,5.6122612953186035,0.6363636255264282,0.0,0.5,0.2,12,relu,uniform,36,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
96,08/08/23-121739,08/08/23-121745,6.547616958618164,100,0.6074930429458618,0.6871508359909058,0.3223297894001007,0.6042704582214355,0.6796537041664124,0.26504185795783997,0.5,0.2,12,relu,normal,24,relu,0.0,sigmoid,Adam,binary_crossentropy,200,20
97,08/08/23-121746,08/08/23-121752,6.23496150970459,100,0.6112679839134216,0.6871508359909058,0.4059435725212097,0.6238840818405151,0.6753246784210205,0.3697478771209717,0.5,0.2,12,relu,normal,24,relu,0.0,sigmoid,Adam,binary_crossentropy,400,20
98,08/08/23-121752,08/08/23-121759,7.032785892486572,100,0.6258948445320129,0.6424580812454224,0.3140517473220825,0.6399257779121399,0.6666666865348816,0.27599382400512695,0.5,0.2,12,relu,normal,24,relu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
99,08/08/23-121759,08/08/23-121806,6.575478553771973,100,0.6031284928321838,0.6797020435333252,0.2945067286491394,0.6220037341117859,0.6883116960525513,0.3684210181236267,0.5,0.2,12,relu,normal,24,relu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
100,08/08/23-121806,08/08/23-121812,6.551070213317871,100,5.285270690917969,0.6573556661605835,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0.0,tanh,Adam,binary_crossentropy,200,20
101,08/08/23-121813,08/08/23-121819,6.226212739944458,100,1.042160153388977,0.5828678011894226,0.5314730405807495,0.6772670149803162,0.6450216174125671,0.5899999141693115,0.5,0.2,12,relu,normal,24,relu,0.0,tanh,Adam,binary_crossentropy,400,20
102,08/08/23-121819,08/08/23-121826,6.9957826137542725,100,4.985698699951172,0.5940409898757935,0.1503026783466339,5.609120845794678,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0.0,tanh,Nadam,binary_crossentropy,200,20
103,08/08/23-121826,08/08/23-121833,6.637073755264282,100,3.622587203979492,0.6275604963302612,0.2428455352783203,3.0339605808258057,0.6450216174125671,0.1086956337094307,0.5,0.2,12,relu,normal,24,relu,0.0,tanh,Nadam,binary_crossentropy,400,20
104,08/08/23-121833,08/08/23-121840,6.526667594909668,100,0.6206228137016296,0.6797020435333252,0.42255422472953796,0.6068811416625977,0.6623376607894897,0.21739128232002258,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
105,08/08/23-121840,08/08/23-121846,6.170460224151611,100,0.6403812170028687,0.6890130639076233,0.4074662923812866,0.6390421390533447,0.6926407217979431,0.45801520347595215,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
106,08/08/23-121846,08/08/23-121853,7.341823101043701,100,0.5950204133987427,0.6759776473045349,0.369230717420578,0.6161576509475708,0.6753246784210205,0.3425253629684448,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
107,08/08/23-121854,08/08/23-121902,8.336435317993164,100,0.622032642364502,0.6741154789924622,0.3356357216835022,0.6165504455566406,0.6406926512718201,0.20952379703521729,0.5,0.2,12,relu,normal,24,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
108,08/08/23-121902,08/08/23-121909,6.627357244491577,100,2.3676917552948,0.6666666865348816,0.21543674170970917,2.706749677658081,0.649350643157959,0.19648826122283936,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,200,20
109,08/08/23-121909,08/08/23-121915,6.2755138874053955,100,4.490094184875488,0.6312848925590515,0.22476187348365784,5.606778144836426,0.6320346593856812,0.0,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Adam,binary_crossentropy,400,20
110,08/08/23-121915,08/08/23-121923,7.085219860076904,100,2.5793895721435547,0.6797020435333252,0.3449229300022125,2.6942079067230225,0.6969696879386902,0.36201295256614685,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
111,08/08/23-121923,08/08/23-121929,6.66387677192688,100,3.7888283729553223,0.5493482351303101,0.3170289397239685,2.945692539215088,0.6666666865348816,0.4296295642852783,0.5,0.2,12,relu,normal,24,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
112,08/08/23-121930,08/08/23-121936,6.582782030105591,100,0.5932952761650085,0.6983240246772766,0.4254060685634613,0.597539484500885,0.6969696879386902,0.3412697911262512,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
113,08/08/23-121936,08/08/23-121943,6.216335296630859,100,0.6034994721412659,0.6741154789924622,0.28794360160827637,0.6050147414207458,0.6623376607894897,0.36065569519996643,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
114,08/08/23-121943,08/08/23-121950,6.9970033168792725,100,0.5801690220832825,0.6964617967605591,0.45063361525535583,0.5897852182388306,0.6796537041664124,0.3686274290084839,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
115,08/08/23-121950,08/08/23-121957,6.638949155807495,100,0.5983291864395142,0.7076349854469299,0.4000281095504761,0.6091436743736267,0.7056276798248291,0.4426229000091553,0.5,0.2,12,relu,normal,24,relu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
116,08/08/23-121957,08/08/23-122003,6.624837160110474,100,4.7570977210998535,0.659217894077301,0.21013133227825165,5.326277256011963,0.6277056336402893,0.058823514729738235,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,200,20
117,08/08/23-122003,08/08/23-122010,6.234001159667969,100,4.7082414627075195,0.6703910827636719,0.12211300432682037,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Adam,binary_crossentropy,400,20
118,08/08/23-122010,08/08/23-122017,7.021530628204346,100,4.662038326263428,0.6461824774742126,0.15584935247898102,5.614657402038574,0.6320346593856812,0.0,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,200,20
119,08/08/23-122017,08/08/23-122024,6.655395030975342,100,1.272276520729065,0.5865921974182129,0.27733463048934937,1.000725269317627,0.588744580745697,0.2857142686843872,0.5,0.2,12,relu,normal,24,relu,0.4,tanh,Nadam,binary_crossentropy,400,20
120,08/08/23-122024,08/08/23-122030,6.5682666301727295,100,0.5861157178878784,0.6927374005317688,0.4829804003238678,0.5933216214179993,0.6883116960525513,0.3128078579902649,0.5,0.2,12,relu,normal,24,elu,0.0,sigmoid,Adam,binary_crossentropy,200,20
121,08/08/23-122031,08/08/23-122037,6.197100639343262,100,0.6244708299636841,0.6666666865348816,0.23227356374263763,0.6436653733253479,0.6363636255264282,0.176470547914505,0.5,0.2,12,relu,normal,24,elu,0.0,sigmoid,Adam,binary_crossentropy,400,20
122,08/08/23-122037,08/08/23-122044,7.028343200683594,100,0.5907689929008484,0.7001861929893494,0.46907615661621094,0.6158655285835266,0.6753246784210205,0.3307691812515259,0.5,0.2,12,relu,normal,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
123,08/08/23-122044,08/08/23-122051,6.632024765014648,100,0.6312770843505859,0.6964617967605591,0.42077916860580444,0.6242169737815857,0.6450216174125671,0.33870962262153625,0.5,0.2,12,relu,normal,24,elu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
124,08/08/23-122051,08/08/23-122058,6.5819549560546875,100,4.019710540771484,0.6219739317893982,0.29923126101493835,3.853534698486328,0.6277056336402893,0.08888887614011765,0.5,0.2,12,relu,normal,24,elu,0.0,tanh,Adam,binary_crossentropy,200,20
125,08/08/23-122058,08/08/23-122104,6.189988851547241,100,3.3229684829711914,0.5716946125030518,0.43474018573760986,2.673048257827759,0.6406926512718201,0.5088757276535034,0.5,0.2,12,relu,normal,24,elu,0.0,tanh,Adam,binary_crossentropy,400,20
126,08/08/23-122104,08/08/23-122111,7.129978656768799,100,5.292023658752441,0.6554934978485107,0.0,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.0,tanh,Nadam,binary_crossentropy,200,20
127,08/08/23-122111,08/08/23-122118,6.701156377792358,100,3.6237528324127197,0.6312848925590515,0.3419259190559387,3.22648286819458,0.6709956526756287,0.4411764144897461,0.5,0.2,12,relu,normal,24,elu,0.0,tanh,Nadam,binary_crossentropy,400,20
128,08/08/23-122118,08/08/23-122125,6.541061639785767,100,0.6416535973548889,0.6722532510757446,0.2798185348510742,0.6428954601287842,0.6363636255264282,0.11578945815563202,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,200,20
129,08/08/23-122125,08/08/23-122131,6.196664094924927,100,0.6284052729606628,0.6741154789924622,0.2777577042579651,0.6270813345909119,0.649350643157959,0.28318580985069275,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Adam,binary_crossentropy,400,20
130,08/08/23-122131,08/08/23-122139,7.062565326690674,100,0.5645032525062561,0.7225325703620911,0.43327364325523376,0.5947811007499695,0.6926407217979431,0.30855852365493774,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
131,08/08/23-122139,08/08/23-122145,6.651788234710693,100,0.6289570927619934,0.6797020435333252,0.2846701145172119,0.6151255965232849,0.6709956526756287,0.3333333134651184,0.5,0.2,12,relu,normal,24,elu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
132,08/08/23-122146,08/08/23-122152,6.642576694488525,100,4.133977890014648,0.6182495355606079,0.3408423364162445,4.6189351081848145,0.6536796689033508,0.21376514434814453,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,200,20
133,08/08/23-122152,08/08/23-122159,6.251830577850342,100,5.285270690917969,0.6573556661605835,0.0,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Adam,binary_crossentropy,400,20
134,08/08/23-122159,08/08/23-122206,7.023409366607666,100,5.157780170440674,0.6610800623893738,0.04659070447087288,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,200,20
135,08/08/23-122206,08/08/23-122213,6.681961297988892,100,5.183967590332031,0.6536312699317932,0.05320168659090996,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.2,tanh,Nadam,binary_crossentropy,400,20
136,08/08/23-122213,08/08/23-122219,6.573683023452759,100,0.5866089463233948,0.6871508359909058,0.43925008177757263,0.6133489012718201,0.6883116960525513,0.38126716017723083,0.5,0.2,12,relu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,200,20
137,08/08/23-122220,08/08/23-122226,6.1865315437316895,100,0.6579153537750244,0.6890130639076233,0.4939981698989868,0.6131195425987244,0.6926407217979431,0.49645379185676575,0.5,0.2,12,relu,normal,24,elu,0.4,sigmoid,Adam,binary_crossentropy,400,20
138,08/08/23-122226,08/08/23-122233,6.953796625137329,100,0.6035177707672119,0.716946005821228,0.44922327995300293,0.6206132173538208,0.6796537041664124,0.2825305163860321,0.5,0.2,12,relu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,200,20
139,08/08/23-122233,08/08/23-122240,6.624710321426392,100,0.645313024520874,0.6741154789924622,0.39912930130958557,0.6399652361869812,0.701298713684082,0.45669281482696533,0.5,0.2,12,relu,normal,24,elu,0.4,sigmoid,Nadam,binary_crossentropy,400,20
140,08/08/23-122240,08/08/23-122246,6.567394971847534,100,2.193911075592041,0.6424580812454224,0.4287828207015991,2.649890661239624,0.6796537041664124,0.4900485873222351,0.5,0.2,12,relu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,200,20
141,08/08/23-122247,08/08/23-122253,6.175657510757446,100,1.0501048564910889,0.6610800623893738,0.3937969505786896,0.5730829238891602,0.7229437232017517,0.5362318158149719,0.5,0.2,12,relu,normal,24,elu,0.4,tanh,Adam,binary_crossentropy,400,20
142,08/08/23-122253,08/08/23-122300,7.041205883026123,100,4.8132171630859375,0.6629422903060913,0.09286514669656754,5.611124038696289,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,24,elu,0.4,tanh,Nadam,binary_crossentropy,200,20
143,08/08/23-122300,08/08/23-122307,6.6459338665008545,100,3.3158934116363525,0.5810055732727051,0.4513651132583618,3.3956689834594727,0.6147186160087585,0.39455777406692505,0.5,0.2,12,relu,normal,24,elu,0.4,tanh,Nadam,binary_crossentropy,400,20
144,08/08/23-122307,08/08/23-122314,6.5447869300842285,100,0.6091553568840027,0.7076349854469299,0.387442946434021,0.62691330909729,0.6796537041664124,0.33831214904785156,0.5,0.2,12,relu,normal,36,relu,0.0,sigmoid,Adam,binary_crossentropy,200,20
145,08/08/23-122314,08/08/23-122320,6.132694721221924,100,0.5975871682167053,0.6983240246772766,0.5045508146286011,0.610546350479126,0.6926407217979431,0.47407403588294983,0.5,0.2,12,relu,normal,36,relu,0.0,sigmoid,Adam,binary_crossentropy,400,20
146,08/08/23-122320,08/08/23-122327,7.040339469909668,100,0.5760643482208252,0.7020484209060669,0.4059845209121704,0.5939161777496338,0.6796537041664124,0.29816198348999023,0.5,0.2,12,relu,normal,36,relu,0.0,sigmoid,Nadam,binary_crossentropy,200,20
147,08/08/23-122327,08/08/23-122334,6.705147743225098,100,0.6026226282119751,0.6741154789924622,0.09716952592134476,0.6375263929367065,0.6406926512718201,0.06741572171449661,0.5,0.2,12,relu,normal,36,relu,0.0,sigmoid,Nadam,binary_crossentropy,400,20
148,08/08/23-122334,08/08/23-122341,6.629292964935303,100,5.030162811279297,0.6610800623893738,0.1031273603439331,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,36,relu,0.0,tanh,Adam,binary_crossentropy,200,20
149,08/08/23-122341,08/08/23-122347,6.2197585105896,100,3.4936914443969727,0.6424580812454224,0.297004759311676,2.8201098442077637,0.6666666865348816,0.3529411256313324,0.5,0.2,12,relu,normal,36,relu,0.0,tanh,Adam,binary_crossentropy,400,20
150,08/08/23-122347,08/08/23-122354,7.070591688156128,100,3.4866604804992676,0.5530726313591003,0.3607613146305084,2.871265411376953,0.5930736064910889,0.44183000922203064,0.5,0.2,12,relu,normal,36,relu,0.0,tanh,Nadam,binary_crossentropy,200,20
151,08/08/23-122355,08/08/23-122401,6.669090509414673,100,0.6477879881858826,0.7076349854469299,0.373940646648407,0.5711241364479065,0.6969696879386902,0.35185179114341736,0.5,0.2,12,relu,normal,36,relu,0.0,tanh,Nadam,binary_crossentropy,400,20
152,08/08/23-122402,08/08/23-122408,6.969666242599487,100,0.5800456404685974,0.6927374005317688,0.4294283092021942,0.596798300743103,0.6796537041664124,0.3041871190071106,0.5,0.2,12,relu,normal,36,relu,0.2,sigmoid,Adam,binary_crossentropy,200,20
153,08/08/23-122409,08/08/23-122416,6.862645149230957,100,0.6272485256195068,0.6610800623893738,0.19993768632411957,0.6455296277999878,0.6536796689033508,0.19999995827674866,0.5,0.2,12,relu,normal,36,relu,0.2,sigmoid,Adam,binary_crossentropy,400,20
154,08/08/23-122416,08/08/23-122423,7.00084114074707,100,0.5964789390563965,0.6945996284484863,0.3938790261745453,0.6245290637016296,0.6536796689033508,0.18867921829223633,0.5,0.2,12,relu,normal,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,200,20
155,08/08/23-122423,08/08/23-122430,6.704248666763306,100,0.6234080791473389,0.685288667678833,0.4194052815437317,0.6241951584815979,0.6753246784210205,0.4094487726688385,0.5,0.2,12,relu,normal,36,relu,0.2,sigmoid,Nadam,binary_crossentropy,400,20
156,08/08/23-122430,08/08/23-122436,6.593425512313843,100,4.81320333480835,0.6368715167045593,0.2562859356403351,5.233466625213623,0.6406926512718201,0.17045451700687408,0.5,0.2,12,relu,normal,36,relu,0.2,tanh,Adam,binary_crossentropy,200,20
157,08/08/23-122437,08/08/23-122443,6.215530872344971,100,5.284983158111572,0.6573556661605835,0.0073529393412172794,5.609072208404541,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,36,relu,0.2,tanh,Adam,binary_crossentropy,400,20
158,08/08/23-122443,08/08/23-122450,7.031172275543213,100,5.257010459899902,0.659217894077301,0.008130080066621304,5.609072685241699,0.6363636255264282,0.0,0.5,0.2,12,relu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,200,20
159,08/08/23-122450,08/08/23-122457,6.593233585357666,100,3.800903081893921,0.44134077429771423,0.5059753656387329,2.6444895267486572,0.4285714328289032,0.5600000023841858,0.5,0.2,12,relu,normal,36,relu,0.2,tanh,Nadam,binary_crossentropy,400,20
160,08/08/23-122457,08/08/23-122503,6.490870475769043,100,0.5846396088600159,0.6945996284484863,0.4826478064060211,0.5814417600631714,0.7402597665786743,0.49921250343322754,0.5,0.2,12,relu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,200,20
161,08/08/23-122504,08/08/23-122510,6.120805263519287,100,0.6590644121170044,0.6499068737030029,0.22268491983413696,0.6429584622383118,0.649350643157959,0.2429906278848648,0.5,0.2,12,relu,normal,36,relu,0.4,sigmoid,Adam,binary_crossentropy,400,20
