"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW"
"2023-01-30",15,31875,36544,29638,3142,6545,0,13080,0,14,-1940,-933,479,-314,0,477,1095,-868
"2023-01-30",16,33767,38448,31373,2991,6545,0,13080,0,14,-1911,-933,479,-298,-67,499,1095,-858
"2023-01-30",17,34921,38355,32376,2862,6545,183,13080,0,13,-813,-651,759,-402,-218,341,1095,-737
"2023-01-30",18,34970,38366,32316,2733,6545,752,13080,0,15,-724,-623,793,-341,-371,335,1095,-722
"2023-01-30",19,35621,38292,32784,2652,6545,1517,13080,0,12,-329,-322,1003,-431,-506,517,1095,-471
"2023-01-30",20,35303,37954,32436,2571,6545,2460,13080,0,16,-303,-299,1004,-450,-528,525,1095,-455
"2023-01-30",21,35222,37639,32332,2544,6545,3374,13080,0,13,-164,-224,1003,-450,-528,917,1095,-438
"2023-01-30",22,34465,36858,31613,2517,6545,3932,13080,0,11,-150,-216,1003,-450,-528,933,1095,-438
"2023-01-30",23,33794,35961,30920,2517,6545,4183,13080,0,8,108,-90,1003,-450,-527,890,1095,-492
"2023-01-30",24,33071,35225,30215,2517,6545,4583,13080,0,7,119,-79,1004,-450,-528,889,1095,-490
"2023-01-30",25,32920,34874,30055,2461,6545,4754,13080,0,7,-101,2,1003,-441,-528,888,1095,-277
"2023-01-30",26,32609,34504,29728,2404,6545,4706,13080,0,7,-111,4,1003,-395,-527,881,1095,-255
"2023-01-30",27,32758,34361,29882,2277,6545,4447,13080,0,6,-78,-80,1003,-373,-466,295,1095,74
"2023-01-30",28,32714,34164,29838,2149,6545,4225,13080,0,6,-82,-86,1003,-284,-392,266,1095,94
"2023-01-30",29,32825,34244,29934,1959,6545,3674,13080,0,7,-260,-100,1003,-211,-241,500,1095,34
"2023-01-30",30,33127,34517,30157,1768,6545,2951,13080,0,12,-273,-100,1003,-299,-106,508,1095,31
"2023-01-30",31,34105,35745,31052,1637,6545,1986,13080,0,8,-548,-72,1003,-272,-140,609,1095,65
"2023-01-30",32,35532,36982,32440,1506,6545,1061,13080,0,5,-525,-60,1003,-225,-35,612,1095,66
"2023-01-30",33,37076,37922,33903,1494,6545,307,13080,0,5,521,319,954,-166,-75,812,1095,3
"2023-01-30",34,38592,39230,35316,1482,6545,11,13080,0,6,608,344,953,-27,-5,804,1095,0
"2023-01-30",35,40217,40818,36860,1510,6545,40,13080,0,1,1027,319,970,66,0,44,1095,0
"2023-01-30",36,41183,41785,37827,1538,6545,0,13080,0,2,1034,313,970,215,0,0,1095,0
"2023-01-30",37,40650,41390,37484,1621,6545,0,13080,0,2,246,154,854,360,70,-138,1095,0
"2023-01-30",38,39898,40645,36932,1704,6545,0,13080,0,4,199,146,852,399,222,-143,1095,0
"2023-01-30",39,39057,39793,36227,1810,6545,0,13080,0,9,158,221,993,400,371,-127,1095,53
"2023-01-30",40,37297,38031,34571,1915,6545,0,13080,0,7,117,224,1002,400,377,-127,1095,45
"2023-01-30",41,35811,38059,33268,2043,6545,0,13080,0,8,-950,118,1003,400,234,-350,1095,-340
"2023-01-30",42,34703,37055,32458,2170,6545,0,13080,0,5,-1033,99,1003,400,181,-358,1095,-356
"2023-01-30",43,32611,34967,30663,2288,6545,0,13080,0,7,-1053,-360,1003,400,274,-265,1095,-71
"2023-01-30",44,30784,33181,29092,2406,6545,0,13080,0,7,-1067,-397,1006,400,325,-262,1095,-64
"2023-01-30",45,28726,32418,27244,2562,6545,0,13080,0,6,-1723,-581,1003,396,181,-334,1095,-448
"2023-01-30",46,26901,30664,25549,2718,6545,0,13080,0,6,-1756,-588,1003,291,37,-328,1095,-485
"2023-01-30",47,24968,28271,23754,2835,6545,0,13080,0,64,-1340,-378,998,291,70,299,1095,-921
"2023-01-30",48,23440,26916,22379,2951,6545,0,13080,0,231,-1323,-371,997,396,222,331,1095,-951
"2023-01-31",1,22968,27932,21941,3018,6545,0,13080,0,794,-1945,-607,1002,400,330,495,1095,-1018
"2023-01-31",2,23529,28802,22470,3084,6545,0,13080,0,1047,-1971,-632,1002,400,446,503,1095,-1023
"2023-01-31",3,23372,29140,22386,3147,6545,0,13080,0,1329,-1867,-949,1003,400,492,589,1095,-1023
"2023-01-31",4,22836,28613,21936,3210,6545,0,13080,0,1318,-1866,-971,1001,395,369,588,1095,-1022
"2023-01-31",5,22171,28109,21317,3316,6545,0,13080,0,1314,-2032,-969,832,398,250,65,1095,-1023
"2023-01-31",6,21860,27801,21014,3422,6545,0,13080,0,1306,-2042,-970,829,330,203,36,1095,-1023
"2023-01-31",7,21461,27927,20639,3494,6545,0,13080,0,1303,-2054,-1024,695,380,203,-462,1095,-1023
"2023-01-31",8,20961,27452,20183,3565,6545,0,13080,0,1298,-2054,-1028,694,289,203,-488,1083,-1023
"2023-01-31",9,20687,27657,19931,3619,6545,0,13080,0,1284,-2054,-1028,661,374,203,-981,924,-1023
"2023-01-31",10,20794,27776,20039,3672,6545,0,13080,0,1274,-2054,-1028,659,368,203,-1003,917,-1023
"2023-01-31",11,21515,28237,20758,3740,6545,0,13080,0,1157,-2045,-1018,440,338,171,-878,1076,-1024
"2023-01-31",12,22627,29439,21775,3808,6545,0,13080,0,1252,-2045,-1018,432,397,166,-874,1095,-1023
"2023-01-31",13,25168,31063,24100,3855,6545,0,13080,0,399,-2044,-1018,779,400,73,-810,1095,-1024
"2023-01-31",14,27778,33279,26562,3901,6545,0,13080,0,12,-2042,-1017,794,400,158,-806,1095,-1024
"2023-01-31",15,31147,36142,29588,3906,6545,0,13080,0,9,-1956,-975,937,400,222,-431,1095,-1024
"2023-01-31",16,32670,37621,30886,3910,6545,0,13080,0,5,-1939,-971,943,386,244,-412,1095,-1024
"2023-01-31",17,33699,37586,31868,3938,6545,131,13080,0,11,-1334,-919,896,289,113,94,1095,-1023
"2023-01-31",18,33814,37653,31905,3966,6545,483,13080,0,11,-1295,-910,895,377,145,118,1095,-1023
"2023-01-31",19,34494,37840,32480,4017,6545,1059,13080,0,8,-1018,-697,1002,377,33,325,1095,-1023
"2023-01-31",20,34305,37641,32224,4068,6545,1675,13080,0,8,-1023,-683,1004,386,0,333,1095,-1022
"2023-01-31",21,33548,37636,31456,4155,6545,2301,13080,0,10,-1754,-701,1002,261,0,297,1095,-1023
"2023-01-31",22,32878,37020,30813,4241,6545,3038,13080,0,11,-1802,-705,1002,161,0,296,1095,-1024
"2023-01-31",23,32224,36392,30176,4296,6545,3408,13080,0,11,-1737,-797,1002,270,58,398,1095,-1023
"2023-01-31",24,31790,35930,29767,4351,6545,4008,13080,0,10,-1714,-794,1002,357,12,402,1095,-1022
"2023-01-31",25,31904,34939,29818,4371,6545,3930,13080,0,9,-976,-428,1002,382,0,342,1095,-1022
"2023-01-31",26,31613,34564,29551,4391,6545,3890,13080,0,11,-925,-401,1002,292,0,340,1095,-1014
"2023-01-31",27,31463,33815,29464,4342,6545,3639,13080,0,11,-695,-302,1002,371,0,278,1095,-744
"2023-01-31",28,31078,33381,29152,4292,6545,3629,13080,0,10,-679,-289,1002,310,0,276,1095,-725
"2023-01-31",29,31210,32920,29268,4165,6545,3396,13080,0,11,-401,-73,1002,390,12,416,1095,-625
"2023-01-31",30,31489,33202,29527,4037,6545,2559,13080,0,11,-408,-72,1002,399,28,419,1095,-622
"2023-01-31",31,32092,35271,30046,3830,6545,1954,13080,0,7,-1284,-569,963,400,3,17,1095,-719
"2023-01-31",32,33836,37106,31674,3623,6545,1036,13080,0,5,-1342,-601,956,400,106,0,1095,-722
"2023-01-31",33,35174,38590,32936,3544,6545,316,13080,0,8,-1541,-540,755,400,256,-116,1095,-611
"2023-01-31",34,36828,40218,34390,3465,6545,12,13080,0,6,-1550,-532,755,400,326,-102,1095,-600
"2023-01-31",35,38817,41803,36254,3443,6545,72,13080,0,3,-1511,-385,939,349,187,678,1095,-487
"2023-01-31",36,39493,42457,36974,3420,6545,0,13080,0,2,-1508,-373,954,396,160,723,1095,-481
"2023-01-31",37,39090,41976,36641,3435,6545,0,13080,0,1,-1445,-315,1003,399,261,311,1095,-525
"2023-01-31",38,38509,41394,36137,3449,6545,0,13080,0,1,-1440,-312,1003,340,171,294,1095,-532
"2023-01-31",39,37401,40403,35151,3510,6545,0,13080,0,10,-1370,-328,1003,395,253,472,1095,-694
"2023-01-31",40,35951,38955,33820,3570,6545,0,13080,0,11,-1358,-333,1003,399,156,479,1095,-702
"2023-01-31",41,34616,37347,32550,3614,6545,0,13080,0,11,-1024,-487,1003,399,21,745,1095,-609
"2023-01-31",42,33184,35890,31240,3657,6545,0,13080,0,12,-994,-498,1003,399,57,755,1095,-602
"2023-01-31",43,31412,33643,29601,3711,6545,0,13080,0,10,-554,-498,1003,399,168,564,1095,-569
"2023-01-31",44,29529,31800,27852,3765,6545,0,13080,0,11,-580,-502,1002,354,66,557,1095,-578
"2023-01-31",45,27485,31514,26002,3806,6545,0,13080,0,12,-1760,-675,1002,260,71,394,1095,-982
"2023-01-31",46,25932,30205,24566,3846,6545,0,13080,0,116,-1860,-689,1002,112,0,389,1095,-1008
"2023-01-31",47,23953,29177,22792,3908,6545,0,13080,0,853,-1982,-767,1002,37,0,282,1095,-1022
"2023-01-31",48,23049,28575,21849,3970,6545,0,13080,0,1131,-1989,-779,1002,113,-4,278,1095,-1023
"2023-02-01",1,22616,28356,21550,3986,6545,0,13080,0,998,-2052,-1012,1002,16,-55,64,1095,-1023
"2023-02-01",2,23251,28946,22238,4001,6545,0,13080,0,989,-2055,-1028,1002,104,58,57,1095,-1023
"2023-02-01",3,22942,28962,21894,3961,6545,0,13080,0,1149,-2055,-1028,1002,136,12,-165,1095,-1023
"2023-02-01",4,22579,28528,21459,3921,6545,0,13080,0,1037,-2055,-1028,1002,93,-32,-174,1095,-1023
"2023-02-01",5,21948,28141,20926,3919,6545,0,13080,0,1034,-2055,-1014,1001,36,0,-467,1095,-1023
"2023-02-01",6,21736,27912,20675,3916,6545,0,13080,0,1008,-2055,-1013,1002,4,0,-477,1066,-1023
"2023-02-01",7,21258,26954,20287,3926,6545,0,13080,0,814,-2055,-1027,813,0,0,-177,694,-1023
"2023-02-01",8,20887,26991,19938,3935,6545,0,13080,0,1227,-2055,-1027,807,0,0,-172,656,-1023
"2023-02-01",9,20685,27368,19826,3979,6545,0,13080,0,1273,-2054,-1018,806,49,0,-715,754,-1023
"2023-02-01",10,20608,27306,19724,4022,6545,0,13080,0,1262,-2055,-1018,806,60,0,-740,779,-1023
"2023-02-01",11,21220,27802,20320,4033,6545,0,13080,0,1227,-2055,-1004,900,122,0,-672,939,-1024
"2023-02-01",12,22344,28679,21268,4043,6545,0,13080,0,1003,-2053,-995,904,262,59,-668,967,-1016
"2023-02-01",13,24806,29244,23448,4021,6545,0,13080,0,284,-1815,-701,999,360,33,-277,1082,-761
"2023-02-01",14,27500,31537,25869,3998,6545,0,13080,0,26,-1758,-668,1003,301,121,-262,1095,-723
"2023-02-01",15,30468,32371,28497,3945,6545,0,13080,0,75,-647,-204,1003,154,25,-377,1095,30
"2023-02-01",16,31725,33496,29574,3892,6545,1,13080,0,9,-569,-167,1002,21,-50,-376,1095,79
"2023-02-01",17,33185,33838,30947,3872,6545,209,13080,0,10,-34,12,1001,57,-9,145,1095,88
"2023-02-01",18,33444,34057,31113,3852,6545,903,13080,0,12,-1,25,1001,44,0,169,1095,85
"2023-02-01",19,33716,34415,31329,3875,6545,1714,13080,0,12,333,44,1002,-68,0,366,1095,-19
"2023-02-01",20,33397,34201,31031,3897,6545,2493,13080,0,12,367,43,1002,-162,0,374,1095,-30
"2023-02-01",21,32743,33752,30371,3919,6545,3104,13080,0,12,302,-41,1003,-185,0,604,1095,-171
"2023-02-01",22,32317,33470,29992,3940,6545,3532,13080,0,12,309,-37,1002,-335,0,612,1095,-169
"2023-02-01",23,32607,33541,30253,3952,6545,3324,13080,0,11,892,338,988,-323,0,727,1095,184
"2023-02-01",24,32865,33743,30430,3964,6545,3121,13080,0,7,924,359,986,-271,0,731,1095,206
"2023-02-01",25,33083,33923,30645,3943,6545,2659,13080,0,5,861,199,877,-235,0,716,1095,207
"2023-02-01",26,33092,33932,30736,3921,6545,2271,13080,0,6,864,197,876,-234,0,716,1095,216
"2023-02-01",27,33410,34184,31029,3813,6545,1948,13080,0,7,1171,535,975,-167,0,740,1095,487
"2023-02-01",28,33482,34191,31144,3705,6545,1650,13080,0,11,1189,557,977,-98,0,741,1095,508
"2023-02-01",29,33692,34440,31318,3554,6545,1382,13080,0,10,1174,539,1002,-138,0,745,1095,668
"2023-02-01",30,33737,34379,31314,3403,6545,970,13080,0,7,1179,539,1003,-35,0,745,1095,666
"2023-02-01",31,34363,35000,31804,3217,6545,602,13080,0,6,1460,611,998,-10,-21,604,1095,251
"2023-02-01",32,35161,35830,32466,3031,6545,281,13080,0,6,1468,614,999,-1,-62,599,1095,230
"2023-02-01",33,35761,36367,32989,2906,6545,86,13080,0,6,1026,528,944,37,0,319,1096,440
"2023-02-01",34,37257,37885,34294,2780,6545,7,13080,0,8,1020,530,943,-20,0,309,1095,463
"2023-02-01",35,39123,39892,36002,2713,6545,25,13080,0,5,1741,815,999,-153,-11,622,1095,769
"2023-02-01",36,39170,40045,36070,2645,6545,0,13080,0,6,1788,837,1004,-269,0,635,1095,787
"2023-02-01",37,38898,39760,35840,2632,6545,0,13080,0,5,1747,901,1002,-257,0,862,1095,734
"2023-02-01",38,38264,39106,35244,2618,6545,0,13080,0,7,1745,898,1003,-185,-50,870,1095,727
"2023-02-01",39,37337,37996,34431,2627,6545,0,13080,0,10,1753,621,1004,-46,-3,664,1095,610
"2023-02-01",40,36194,36907,33394,2636,6545,0,13080,0,8,1748,604,1003,-105,0,657,1095,605
"2023-02-01",41,34947,35642,32210,2606,6545,0,13080,0,11,1468,671,1004,-84,0,852,1095,691
"2023-02-01",42,33330,34036,30775,2575,6545,0,13080,0,8,1450,677,1003,-98,0,859,1095,697
"2023-02-01",43,31726,32538,29329,2564,6545,0,13080,0,7,1315,734,1004,-205,0,571,1095,734
"2023-02-01",44,29859,30684,27604,2553,6545,0,13080,0,30,1306,724,1004,-195,0,560,1095,728
"2023-02-01",45,28150,29131,26040,2549,6545,0,13080,0,181,1102,227,1004,-200,0,792,1095,441
"2023-02-01",46,26372,27625,24382,2544,6545,0,13080,0,411,1018,189,1003,-200,-42,801,1095,409
"2023-02-01",47,24487,25834,22618,2548,6545,0,13080,0,144,-328,48,1004,-200,-4,873,1095,-71
"2023-02-01",48,23430,25260,21625,2551,6545,0,13080,0,465,-468,27,1003,-194,12,876,1095,-103
"2023-02-02",1,23193,25440,21479,2606,6545,0,13080,0,236,-797,-398,1003,-81,0,822,1095,-135
"2023-02-02",2,23549,25920,21883,2660,6545,0,13080,0,387,-818,-428,1003,67,22,819,1095,-138
"2023-02-02",3,23249,26100,21614,2662,6545,0,13080,0,704,-883,-482,1003,218,0,707,1095,-182
"2023-02-02",4,22808,25867,21211,2663,6545,0,13080,0,901,-889,-485,1003,275,0,702,1095,-184
"2023-02-02",5,22215,25413,20659,2695,6545,0,13080,0,890,-1113,-489,901,147,0,423,1095,-106
"2023-02-02",6,22053,25470,20550,2726,6545,0,13080,0,1094,-1123,-495,900,68,0,408,1095,-105
"2023-02-02",7,21594,25436,20104,2801,6545,0,13080,0,1210,-1046,-687,867,168,13,-104,1095,-195
"2023-02-02",8,21451,25358,20019,2875,6545,0,13080,0,1206,-1056,-706,866,92,8,-128,1095,-211
"2023-02-02",9,21155,26027,19829,2927,6545,0,13080,0,1052,-1712,-941,857,193,88,37,1095,-567
"2023-02-02",10,21173,26011,19904,2978,6545,0,13080,0,935,-1750,-955,856,185,9,43,1095,-598
"2023-02-02",11,21649,26283,20507,3045,6545,0,13080,0,540,-1620,-861,890,208,0,-135,1095,-878
"2023-02-02",12,22729,27028,21497,3111,6545,0,13080,0,202,-1613,-850,891,305,12,-141,1095,-893
"2023-02-02",13,25467,29104,23983,3099,6545,0,13080,0,14,-1529,-688,999,276,0,-54,1095,-752
"2023-02-02",14,28038,31627,26414,3087,6545,0,13080,0,14,-1515,-670,1003,195,0,-50,1095,-740
"2023-02-02",15,31003,33721,29055,3110,6545,0,13080,0,15,-1038,-428,779,273,0,207,1095,-637
"2023-02-02",16,32624,35229,30487,3132,6545,1,13080,0,13,-971,-392,760,156,0,217,1095,-629
"2023-02-02",17,33907,35167,31626,3191,6545,166,13080,0,86,102,291,486,22,0,262,1095,-574
"2023-02-02",18,34147,35313,31841,3249,6545,588,13080,0,7,182,337,474,17,0,263,1095,-559
"2023-02-02",19,34545,35334,32206,3336,6545,1141,13080,0,7,72,318,641,-30,0,-43,1095,-109
"2023-02-02",20,34108,34934,31801,3422,6545,1679,13080,0,9,49,302,647,-75,0,-55,1084,-87
"2023-02-02",21,33520,34742,31263,3504,6545,2164,13080,0,10,-31,-217,606,20,0,-52,938,-312
"2023-02-02",22,33021,34378,30810,3586,6545,2341,13080,0,11,-52,-255,606,-12,-43,-52,890,-332
"2023-02-02",23,32613,34404,30424,3663,6545,2555,13080,0,7,-337,-339,754,51,35,120,516,-508
"2023-02-02",24,32757,34372,30561,3739,6545,2445,13080,0,12,-151,-334,761,175,9,127,440,-518
"2023-02-02",25,33170,34243,30966,3807,6545,1973,13080,0,8,44,61,319,305,0,452,68,-465
"2023-02-02",26,33071,34144,30928,3875,6545,1729,13080,0,11,43,93,298,260,0,464,20,-462
"2023-02-02",27,33141,34433,31062,3891,6545,1405,13080,0,7,-236,267,233,369,67,367,-1,-448
"2023-02-02",28,32985,34318,30771,3906,6545,1186,13080,0,9,-255,273,231,400,93,364,-19,-450
"2023-02-02",29,32889,34761,30682,3860,6545,1111,13080,0,11,-512,50,175,400,231,425,-197,-552
"2023-02-02",30,32871,34776,30692,3813,6545,907,13080,0,11,-527,31,173,400,210,426,-208,-559
"2023-02-02",31,33091,35201,30925,3765,6545,642,13080,0,8,-732,-104,291,399,78,33,-79,-587
"2023-02-02",32,34066,36150,31934,3717,6545,369,13080,0,6,-733,-109,290,399,126,17,-60,-576
"2023-02-02",33,34907,35946,32712,3695,6545,146,13080,0,7,-285,25,2,399,29,106,-11,-136
"2023-02-02",34,35931,36866,33536,3673,6545,12,13080,0,5,-236,37,0,329,83,110,13,-94
"2023-02-02",35,37707,38312,35202,3725,6545,31,13080,0,5,643,144,386,180,8,148,226,353
"2023-02-02",36,37996,38597,35516,3776,6545,0,13080,0,1,692,138,438,191,0,148,282,379
"2023-02-02",37,37490,38619,35084,3800,6545,0,13080,0,1,260,-300,951,176,0,-228,655,275
"2023-02-02",38,36919,38082,34520,3824,6545,0,13080,0,2,217,-329,976,35,0,-232,727,270
"2023-02-02",39,35896,37387,33638,3828,6545,0,13080,0,6,-593,-292,977,52,0,447,1055,347
"2023-02-02",40,34660,36187,32501,3832,6545,0,13080,0,11,-637,-279,978,150,12,484,1095,353
"2023-02-02",41,33239,34067,31223,3840,6545,0,13080,0,10,-218,106,972,34,7,418,1095,403
"2023-02-02",42,31865,32672,30006,3848,6545,0,13080,0,10,-197,123,972,21,62,416,1095,393
"2023-02-02",43,29966,31180,28255,3889,6545,0,13080,0,11,-244,-204,1002,-68,-13,392,1095,-74
"2023-02-02",44,28418,29967,26909,3929,6545,0,13080,0,11,-277,-237,1003,-194,-109,387,1095,-121
"2023-02-02",45,26206,29614,24886,3956,6545,0,13080,0,20,-1339,-579,948,-132,-22,-75,1095,-641
"2023-02-02",46,24731,28837,23524,3983,6545,0,13080,0,375,-1427,-611,948,-242,-72,-96,1086,-683
"2023-02-02",47,23124,28343,21951,4022,6545,0,13080,0,438,-1738,-888,976,-263,-132,-162,970,-998
"2023-02-02",48,22117,28214,21001,4061,6545,0,13080,0,1059,-1758,-909,977,-316,-272,-165,956,-1018
"2023-02-03",1,21804,28667,20724,4037,6545,0,13080,0,1185,-1996,-968,954,-439,-391,-266,954,-1018
"2023-02-03",2,22293,28958,21259,4012,6545,0,13080,0,1074,-2007,-972,953,-413,-313,-270,955,-1016
"2023-02-03",3,21880,28645,20952,3919,6545,0,13080,0,1175,-1949,-967,1003,-450,-416,-215,968,-993
"2023-02-03",4,21300,28155,20396,3825,6545,0,13080,0,1166,-1948,-968,1003,-450,-519,-213,962,-991
"2023-02-03",5,20811,27918,19916,3768,6545,0,13080,0,1164,-2043,-1019,999,-450,-527,-331,865,-973
"2023-02-03",6,20614,27772,19560,3710,6545,0,13080,0,1209,-2048,-1018,998,-450,-527,-335,824,-971
"2023-02-03",7,20208,27075,19174,3610,6545,0,13080,0,1274,-1995,-845,1003,-450,-527,-205,469,-971
"2023-02-03",8,19750,26600,18782,3509,6545,0,13080,0,1272,-1991,-837,1004,-450,-527,-201,442,-972
"2023-02-03",9,19642,26648,18622,3373,6545,0,13080,0,1164,-1851,-992,908,-450,-507,-424,651,-1018
"2023-02-03",10,19672,26551,18655,3236,6545,0,13080,0,1156,-1849,-998,904,-450,-373,-433,705,-1020
"2023-02-03",11,20515,27325,19508,3097,6545,0,13080,0,1086,-2042,-831,801,-372,-221,-714,1052,-944
"2023-02-03",12,21532,27604,20377,2957,6545,0,13080,0,693,-2028,-809,797,-229,-70,-713,1095,-930
"2023-02-03",13,24354,27650,22854,2817,6545,0,13080,0,210,-1171,-423,987,-218,0,-38,1095,-636
"2023-02-03",14,26920,29699,25131,2676,6545,0,13080,0,13,-1085,-391,1003,-81,0,5,1095,-609
"2023-02-03",15,30159,31345,27918,2507,6545,0,13080,0,16,-76,-165,1003,18,19,530,1095,-329
"2023-02-03",16,31869,32924,29300,2338,6545,1,13080,0,15,27,-142,1003,0,0,555,1095,-298
"2023-02-03",17,33203,33882,30368,2234,6545,105,13080,0,16,982,116,1002,-63,0,821,1095,120
"2023-02-03",18,33323,34041,30307,2130,6545,412,13080,0,16,1061,151,1002,-102,0,831,1095,159
"2023-02-03",19,34118,35012,30968,2120,6545,839,13080,0,13,1566,744,1002,-241,-40,994,1095,553
"2023-02-03",20,33898,34789,30675,2110,6545,1283,13080,0,9,1598,788,1003,-281,-1,999,1095,584
"2023-02-03",21,33572,34525,30380,2122,6545,1675,13080,0,7,1578,916,1002,-346,0,970,1095,756
"2023-02-03",22,33235,34234,30060,2134,6545,2011,13080,0,8,1586,925,1002,-391,0,969,1095,767
"2023-02-03",23,32858,33847,29705,2168,6545,2279,13080,0,7,1931,942,1002,-382,0,998,1095,798
"2023-02-03",24,32764,33821,29617,2202,6545,2332,13080,0,7,1955,945,1003,-450,0,999,1095,805
"2023-02-03",25,32810,33820,29711,2285,6545,2338,13080,0,7,2002,989,1003,-403,0,999,1095,941
"2023-02-03",26,32672,33718,29704,2367,6545,2381,13080,0,7,2005,992,1002,-439,0,1000,1095,946
"2023-02-03",27,32433,33395,29536,2387,6545,2295,13080,0,7,2005,992,1002,-355,0,994,1095,806
"2023-02-03",28,32072,33076,29275,2406,6545,1976,13080,0,5,2004,991,1002,-399,0,993,1095,801
"2023-02-03",29,32110,32995,29359,2353,6545,1516,13080,0,7,1939,969,952,-278,0,847,1095,938
"2023-02-03",30,31982,32868,29293,2299,6545,1065,13080,0,9,1935,965,952,-277,0,841,1095,944
"2023-02-03",31,32294,33376,29616,2182,6545,747,13080,0,10,1936,844,962,-418,-54,760,1095,844
"2023-02-03",32,33149,34351,30389,2065,6545,411,13080,0,8,1935,837,962,-451,-143,757,1095,838
"2023-02-03",33,33974,35089,31196,1957,6545,173,13080,0,6,1866,882,593,-451,-58,845,1095,869
"2023-02-03",34,35300,36397,32381,1848,6545,17,13080,0,7,1864,888,550,-451,-39,848,1095,872
"2023-02-03",35,37273,38509,34140,1772,6545,0,13080,0,1,1998,985,983,-450,-185,1009,1095,931
"2023-02-03",36,38086,39347,34849,1695,6545,0,13080,0,0,2005,989,1004,-450,-211,1014,1095,930
"2023-02-03",37,37961,39229,34761,1645,6545,0,13080,0,1,2005,907,1004,-450,-217,1019,1095,750
"2023-02-03",38,37404,38698,34229,1594,6545,0,13080,0,1,1998,898,1003,-450,-243,1019,1095,738
"2023-02-03",39,36531,37680,33465,1567,6545,0,13080,0,7,1619,754,1003,-450,-92,966,1095,749
"2023-02-03",40,35510,36571,32604,1539,6545,0,13080,0,7,1572,744,1003,-450,-4,964,1095,748
"2023-02-03",41,34322,35448,31430,1510,6545,0,13080,0,3,1771,758,907,-449,-74,879,1095,704
"2023-02-03",42,32872,33834,30182,1481,6545,0,13080,0,6,1785,760,904,-351,-5,875,1095,703
"2023-02-03",43,31521,32350,28981,1452,6545,0,13080,0,6,1947,833,1002,-223,0,879,1095,770
"2023-02-03",44,30048,30763,27601,1423,6545,0,13080,0,9,1957,835,1002,-106,0,879,1095,772
"2023-02-03",45,28686,29513,26377,1409,6545,0,13080,0,13,1943,739,989,-214,59,990,1095,705
"2023-02-03",46,26616,27522,24424,1395,6545,0,13080,0,12,1942,725,989,-294,12,994,1095,708
"2023-02-03",47,25187,26096,23067,1334,6545,0,13080,0,15,1860,467,837,-294,71,947,1095,952
"2023-02-03",48,24157,24998,22093,1272,6545,0,13080,0,17,1853,450,831,-224,222,945,1095,968
"2023-02-04",1,23893,24606,21914,1268,6545,0,13080,0,40,1715,500,716,-73,259,855,1095,951
"2023-02-04",2,24423,25052,22514,1263,6545,0,13080,0,29,1709,503,711,76,277,851,1095,947
"2023-02-04",3,23929,24555,22083,1255,6545,0,13080,0,26,1808,503,559,226,139,593,1095,872
"2023-02-04",4,23334,24228,21580,1246,6545,0,13080,0,294,1811,506,548,312,13,583,1095,870
"2023-02-04",5,22676,23876,20974,1241,6545,0,13080,0,600,1671,597,675,251,0,321,1095,962
"2023-02-04",6,22294,23512,20610,1236,6545,0,13080,0,618,1665,606,676,281,0,310,1095,968
"2023-02-04",7,21770,22950,20143,1284,6545,0,13080,0,580,1754,705,327,246,0,239,1095,968
"2023-02-04",8,21320,22593,19710,1332,6545,0,13080,0,673,1759,709,287,274,0,236,1095,968
